name,orf,desc,introns,status,sgd,extra,chr_loc,start,stop,orf_start,orf_stop
YIL163C,YIL163C,Protein of unknown function; mRNA identified as translated by ribosome profiling data,[],Uncharacterized ORF,S000001425,reverse complement,9,37252,36899,,
NIT1,YIL164C,"Nitrilase; member of the nitrilase branch of the nitrilase superfamily; in closely related species and other S. cerevisiae strain backgrounds YIL164C and adjacent ORF, YIL165C, likely constitute a single ORF encoding a nitrilase gene",[],Verified ORF,S000001426,reverse complement,9,34686,34087,34716,33577
YIL165C,YIL165C,"Putative protein of unknown function; mutant exhibits mitophagy defects; in closely related species and other S. cerevisiae strain backgrounds YIL165C and adjacent ORF, YIL164C, likely constitute a single ORF encoding a nitrilase gene",[],Uncharacterized ORF,S000001427,reverse complement,9,34077,33718,34716,33577
SOA1,YIL166C,"Sulfonate and inorganic sulfur transporter; low affinity sulfate, high affinity sulfite, thiosulfite and major sulfonate transporter; functions as a an H+ symporter; similar to the allantoate permease (Dal5p) subfamily of the major facilitator superfamily; mRNA expression is elevated by sulfur limitation; non-essential gene",[],Verified ORF,S000001428,reverse complement,9,32566,30938,32965,31333
SDL1,YIL167W,Blocked reading frame otherwise encoding L-serine dehydratase,[], blocked reading frame,S000001429,[],9,29416,30048,28967,30379
YIL168W,YIL168W,"Open reading frame unlikely to produce a functional protein in S288C; in closely related species and other S. cerevisiae strain backgrounds YIL168W and adjacent ORF, YIL167W, constitute a single ORF encoding L-serine dehydratase",[], pseudogene,S000001430,[],9,29032,29415,28967,29863
CSS1,YIL169C,"Protein of unknown function, secreted when constitutively expressed; SWAT-GFP, seamless-GFP and mCherry fusion proteins localize to the cell periphery, SWAT-GFP fusion also localizes to the extracellular region, and mCherry fusion also localizes to the vacuole; S/T rich and highly similar to YOL155C, a putative glucan alpha-1,4-glucosidase; transcript is induced in both high and low pH environments; non-essential gene",[],Verified ORF,S000001431,reverse complement,9,26106,23119,26146,22843
HXT12,YIL170W,"Possible pseudogene in strain S288C; YIL170W/HXT12 and the adjacent ORF, YIL171W, together encode a non-functional member of the hexose transporter family",[], pseudogene,S000001432,[],9,19847,21220,,
YIL171W,YIL171W,"Possible pseudogene in strain S288C; YIL171W and the adjacent ORF, YIL170W/HXT12, together encode a non-functional member of the hexose transporter family",[], pseudogene,S000001433,[],9,19515,19844,,
IMA3,YIL172C,"Alpha-glucosidase; weak, but broad substrate specificity for alpha-1,4- and alpha-1,6-glucosides; member of IMA isomaltase family; not required for isomaltose utilization, but Ima3p overexpression allows the ima1 null mutant to grow on isomaltose; lower activitiy and thermostability in vitro than Ima2p despite sequence difference of only 3 amino acids; cleaves alpha-1,3 linkage of nigerose and turanose, but not alpha-1,5 of leucrose; identical to IMA4",[],Verified ORF,S000001434,reverse complement,9,18553,16784,,
VTH1,YIL173W,Putative membrane glycoprotein; has strong similarity to Vth2p and Pep1p/Vps10p; may be involved in vacuolar protein sorting,[],Verified ORF,S000001435,[],9,11492,16141,,
YIL174W,YIL174W,Hypothetical protein,[], pseudogene,S000001436,[],9,9469,9696,,
YIL175W,YIL175W,Hypothetical protein; classified as pseudogene because there is no ATG at the beginning of this ORF,[], pseudogene,S000001437,[],9,9183,9500,,
PAU14,YIL176C,Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; identical to Pau1p,[],Uncharacterized ORF,S000001438,reverse complement,9,9155,8793,,
YIL177C,YIL177C,Putative Y' element ATP-dependent helicase,[4987 4598],Uncharacterized ORF,S000001439,"reverse complement, intron sequence removed",9,6147,483,,
SGN1,YIR001C,"Cytoplasmic RNA-binding protein; contains an RNA recognition motif (RRM); may have a role in mRNA translation, as suggested by genetic interactions with genes encoding proteins involved in translational initiation",[],Verified ORF,S000001440,reverse complement,9,356895,356143,356947,355814
MPH1,YIR002C,"3'-5' DNA helicase involved in error-free bypass of DNA lesions; binds flap DNA, stimulates activity of Rad27p and Dna2p; prevents crossovers between ectopic sequences by removing substrates for Mus81-Mms4 or Rad1-Rad10 cleavage; homolog of human FANCM Fanconi anemia protein that is involved in stabilizing and remodeling blocked replication forks; member of SF2 DExD/H superfamily of helicases; nonsense or missense mutations in FANCM can make people more likely to get cancer",[],Verified ORF,S000001441,reverse complement,9,360396,357415,360704,357320
AIM21,YIR003W,Subunit of a complex that associates with actin filaments; forms a complex with Tda2p that inhibits barbed end F-actin assembly; elevates actin monomer pools to increase endocytotic efficiency and to regulate the distribution of actin between cables and patches; Aim21p/Tda2p forms a larger complex with actin capping proteins Cap1p and Cap2p; involved in mitochondrial migration along actin filaments; recruited to cortical actin patches by SH3 domain-containing proteins Bbc1p and Abp1p,[],Verified ORF,S000001442,[],9,360885,362924,360867,362994
DJP1,YIR004W,Cytosolic J-domain-containing protein; required for peroxisomal protein import and involved in peroxisome assembly; facilitates import of Mim1p and Mim2p into the mitochondrial outer membrane; homologous to E. coli DnaJ,[],Verified ORF,S000001443,[],9,363221,364519,363181,364635
IST3,YIR005W,Component of the U2 snRNP; required for the first catalytic step of splicing and for spliceosomal assembly; interacts with Rds3p and is required for Mer1p-activated splicing; diploid mutants have a specific defect in MATa1 pre-mRNA splicing which leads to haploid gene expression in diploids,[],Verified ORF,S000001444,[],9,364889,365335,364844,365411
PAN1,YIR006C,Part of actin cytoskeleton-regulatory complex Pan1p-Sla1p-End3p; associates with actin patches on cell cortex; promotes protein-protein interactions essential for endocytosis; binds to and activates Arp2/3 complex in vitro; phosphorylation of Thr-1225 is regulated by MAPK Hog1p in response to osmotic stress; previously thought to be a subunit of poly(A) ribonuclease,[],Verified ORF,S000001445,reverse complement,9,369908,365466,370080,365384
EGH1,YIR007W,Steryl-beta-glucosidase with broad specificity for aglycones; has a role in ergosteryl-beta-glucoside catabolism; required for normal vacuolar morphology; has similarity to the C. neoformans ergosteryl-beta-glucosidase EGCrP2; localizes to the cytosol,[],Verified ORF,S000001446,[],9,370704,372998,370697,373106
PRI1,YIR008C,Subunit of DNA primase; DNA primase is required for DNA synthesis and double-strand break repair,[],Verified ORF,S000001447,reverse complement,9,374306,373077,374365,372992
MSL1,YIR009W,"U2B component of U2 snRNP; involved in splicing, binds the U2 snRNA stem-loop IV in vitro but requires association of Lea1p for in vivo binding; does not contain the conserved C-terminal RNA binding domain found in other family members",[],Verified ORF,S000001448,[],9,374525,374860,374463,375310
DSN1,YIR010W,"Essential component of the outer kinetochore MIND complex; joins kinetochore subunits contacting DNA to those contacting microtubules; phosphorylation promotes interaction between outer and inner kinetochore proteins; kinetochore receptor for monopolin, via interaction with Csm1p; essential for both meiotic and mitotic chromosome segregation; MIND complex consists of Mtw1p, Nnf1p, Nsl1p and Dsn1p; phosphorylated by monopolin subunit, Hrr25p and Aurora kinase, Ipl1p; modified by sumoylation",[],Verified ORF,S000001449,[],9,375431,377161,375360,377268
STS1,YIR011C,Protein required for localizing proteasomes to the nucleus; involved in cotranslational protein degradation; mediates interaction between nuclear import factor Srp1p and the proteasome; Sts1p and Srp1p couple proteasomes to nascent polypeptides emerging from the ribosome for cotranslational degradation; involved in ubiquitin-mediated protein degradation,[],Verified ORF,S000001450,reverse complement,9,378246,377287,378262,377177
SQT1,YIR012W,Specific chaperone for ribosomal protein Rpl10p; binds nascent Rpl10p during translation; contains multiple WD repeats; interacts with Qsr1p in a two-hybrid assay; protein abundance increases in response to DNA replication stress,[],Verified ORF,S000001451,[],9,378486,379781,378461,379876
GAT4,YIR013C,"Protein containing GATA family zinc finger motifs; involved in spore wall assembly; sequence similarity to GAT3, and the double mutant gat3 gat4 exhibits reduced dityrosine fluorescence relative to the single mutants",[],Verified ORF,S000001452,reverse complement,9,380384,380019,,
VLD1,YIR014W,Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; expression directly regulated by the metabolic and meiotic transcriptional regulator Ume6p; YIR014W is a non-essential gene,[],Verified ORF,S000001453,[],9,381086,381814,381060,381924
RPR2,YIR015W,"Subunit of nuclear RNase P; nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs; not shared between RNase MRP and RNase P, in contrast to all other RNase P protein subunits; protein abundance increases in response to DNA replication stress",[],Verified ORF,S000001454,[],9,381948,382382,381924,383501
YIR016W,YIR016W,"Putative protein of unknown function; expression directly regulated by the metabolic and meiotic transcriptional regulator Ume6p; overexpression causes a cell cycle delay or arrest; non-essential gene; YIR016W has a paralog, YOL036W, that arose from the whole genome duplication",[],Uncharacterized ORF,S000001455,[],9,382628,383425,381924,383501
MET28,YIR017C,bZIP transcriptional activator in the Cbf1p-Met4p-Met28p complex; participates in the regulation of sulfur metabolism,[],Verified ORF,S000001456,reverse complement,9,384119,383556,384134,383348
YAP5,YIR018W,"Basic leucine zipper (bZIP) iron-sensing transcription factor; involved in diauxic shift; YAP5 has a paralog, YAP7, that arose from the whole genome duplication",[],Verified ORF,S000001457,[],9,384609,385346,384588,385401
FLO11,YIR019C,"GPI-anchored cell surface glycoprotein (flocculin); required for pseudohyphal and invasive growth, flocculation, and biofilm formation; major determinant of colony morphology; transcription regulated by the MAPK pathway (Ste12p and Tec1p) and the cAMP pathway (Flo8p); required for formation of fibrous interconnections between cells of a wild strain; role in co-flocculation with other yeast species; cleaved and shed from cells, contributing to their surface properties",[],Verified ORF,S000001458,reverse complement,9,393675,389572,392928,389352
YIR020C,YIR020C,Protein of unknown function; mRNA identified as translated by ribosome profiling data; SWAT-GFP fusion protein localizes to the endoplasmic reticulum,[],Uncharacterized ORF,S000001459,reverse complement,9,394557,394255,395627,393679
MRS1,YIR021W,"Splicing protein; required for splicing of two mitochondrial group I introns (BI3 in COB and AI5beta in COX1); forms a splicing complex, containing four subunits of Mrs1p and two subunits of the BI3-encoded maturase, that binds to the BI3 RNA; MRS1 has a paralog, CCE1, that arose from the whole genome duplication",[],Verified ORF,S000001460,[],9,397294,398385,397252,398445
